timestamp,sessionId,participantId,trialIndex,trialElapsed,speakerId,azimuth,range,direction,distance,speakingState,turnState,semanticToken,utteranceText,semanticConfidence,condition
143.222,20260630_140909,P00,2,17.935,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
143.222,20260630_140909,P00,2,17.935,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,"Be careful, the direction is wrong.",0.90,DIRECTION_ONLY
143.322,20260630_140909,P00,2,18.035,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
143.322,20260630_140909,P00,2,18.035,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
143.322,20260630_140909,P00,2,18.035,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,"Be careful, the direction is wrong.",0.90,DIRECTION_ONLY
143.423,20260630_140909,P00,2,18.136,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
143.423,20260630_140909,P00,2,18.136,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
143.423,20260630_140909,P00,2,18.136,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,"Be careful, the direction is wrong.",0.90,DIRECTION_ONLY
143.523,20260630_140909,P00,2,18.236,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
143.523,20260630_140909,P00,2,18.236,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
143.523,20260630_140909,P00,2,18.236,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,"Be careful, the direction is wrong.",0.90,DIRECTION_ONLY
143.624,20260630_140909,P00,2,18.336,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
143.624,20260630_140909,P00,2,18.336,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
143.624,20260630_140909,P00,2,18.336,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,"Be careful, the direction is wrong.",0.90,DIRECTION_ONLY
143.725,20260630_140909,P00,2,18.437,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
143.725,20260630_140909,P00,2,18.437,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
143.725,20260630_140909,P00,2,18.437,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,"Be careful, the direction is wrong.",0.90,DIRECTION_ONLY
143.825,20260630_140909,P00,2,18.538,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
143.825,20260630_140909,P00,2,18.538,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
143.825,20260630_140909,P00,2,18.538,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,"Be careful, the direction is wrong.",0.90,DIRECTION_ONLY
143.926,20260630_140909,P00,2,18.639,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
143.926,20260630_140909,P00,2,18.639,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
143.926,20260630_140909,P00,2,18.639,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,"Be careful, the direction is wrong.",0.90,DIRECTION_ONLY
144.027,20260630_140909,P00,2,18.739,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.027,20260630_140909,P00,2,18.739,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.027,20260630_140909,P00,2,18.739,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,"Be careful, the direction is wrong.",0.90,DIRECTION_ONLY
144.127,20260630_140909,P00,2,18.840,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.127,20260630_140909,P00,2,18.840,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.127,20260630_140909,P00,2,18.840,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.227,20260630_140909,P00,2,18.940,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.227,20260630_140909,P00,2,18.940,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.227,20260630_140909,P00,2,18.940,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.327,20260630_140909,P00,2,19.040,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.327,20260630_140909,P00,2,19.040,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.327,20260630_140909,P00,2,19.040,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.427,20260630_140909,P00,2,19.140,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.427,20260630_140909,P00,2,19.140,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.427,20260630_140909,P00,2,19.140,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.528,20260630_140909,P00,2,19.241,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.528,20260630_140909,P00,2,19.241,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.528,20260630_140909,P00,2,19.241,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.629,20260630_140909,P00,2,19.341,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.629,20260630_140909,P00,2,19.341,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.629,20260630_140909,P00,2,19.341,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.729,20260630_140909,P00,2,19.442,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.729,20260630_140909,P00,2,19.442,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.729,20260630_140909,P00,2,19.442,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.829,20260630_140909,P00,2,19.542,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.829,20260630_140909,P00,2,19.542,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.829,20260630_140909,P00,2,19.542,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.930,20260630_140909,P00,2,19.643,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
144.930,20260630_140909,P00,2,19.643,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,DIRECTION_ONLY
144.930,20260630_140909,P00,2,19.643,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
145.030,20260630_140909,P00,2,19.743,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
145.030,20260630_140909,P00,2,19.743,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,DIRECTION_ONLY
145.030,20260630_140909,P00,2,19.743,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
145.130,20260630_140909,P00,2,19.843,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
145.130,20260630_140909,P00,2,19.843,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,DIRECTION_ONLY
145.130,20260630_140909,P00,2,19.843,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
145.232,20260630_140909,P00,2,19.945,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
145.232,20260630_140909,P00,2,19.945,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,DIRECTION_ONLY
145.232,20260630_140909,P00,2,19.945,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
145.333,20260630_140909,P00,2,20.046,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
145.333,20260630_140909,P00,2,20.046,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,DIRECTION_ONLY
145.333,20260630_140909,P00,2,20.046,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
145.433,20260630_140909,P00,2,20.146,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
145.433,20260630_140909,P00,2,20.146,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,DIRECTION_ONLY
145.433,20260630_140909,P00,2,20.146,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
145.533,20260630_140909,P00,2,20.246,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
145.533,20260630_140909,P00,2,20.246,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,DIRECTION_ONLY
145.533,20260630_140909,P00,2,20.246,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
145.634,20260630_140909,P00,2,20.347,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
145.634,20260630_140909,P00,2,20.347,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,DIRECTION_ONLY
145.634,20260630_140909,P00,2,20.347,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
145.734,20260630_140909,P00,2,20.447,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
145.734,20260630_140909,P00,2,20.447,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,DIRECTION_ONLY
145.734,20260630_140909,P00,2,20.447,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
145.835,20260630_140909,P00,2,20.548,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
145.835,20260630_140909,P00,2,20.548,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,DIRECTION_ONLY
145.835,20260630_140909,P00,2,20.548,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
145.936,20260630_140909,P00,2,20.649,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
145.936,20260630_140909,P00,2,20.649,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,DIRECTION_ONLY
145.936,20260630_140909,P00,2,20.649,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
146.036,20260630_140909,P00,2,20.749,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
146.036,20260630_140909,P00,2,20.749,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,DIRECTION_ONLY
146.036,20260630_140909,P00,2,20.749,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
146.137,20260630_140909,P00,2,20.850,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
146.137,20260630_140909,P00,2,20.850,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,DIRECTION_ONLY
146.137,20260630_140909,P00,2,20.850,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
146.238,20260630_140909,P00,2,20.951,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
146.238,20260630_140909,P00,2,20.951,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,DIRECTION_ONLY
146.238,20260630_140909,P00,2,20.951,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
146.339,20260630_140909,P00,2,21.052,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
146.339,20260630_140909,P00,2,21.052,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,DIRECTION_ONLY
146.339,20260630_140909,P00,2,21.052,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
146.440,20260630_140909,P00,2,21.152,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
146.440,20260630_140909,P00,2,21.152,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,DIRECTION_ONLY
146.440,20260630_140909,P00,2,21.152,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
146.540,20260630_140909,P00,2,21.253,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,DIRECTION_ONLY
146.540,20260630_140909,P00,2,21.253,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
146.540,20260630_140909,P00,2,21.253,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
146.641,20260630_140909,P00,2,21.353,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,DIRECTION_ONLY
146.641,20260630_140909,P00,2,21.353,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
146.641,20260630_140909,P00,2,21.353,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
146.742,20260630_140909,P00,2,21.454,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,DIRECTION_ONLY
146.742,20260630_140909,P00,2,21.454,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
146.742,20260630_140909,P00,2,21.454,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
146.844,20260630_140909,P00,2,21.556,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,DIRECTION_ONLY
146.844,20260630_140909,P00,2,21.556,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
146.844,20260630_140909,P00,2,21.556,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
146.945,20260630_140909,P00,2,21.658,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,DIRECTION_ONLY
146.945,20260630_140909,P00,2,21.658,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
146.945,20260630_140909,P00,2,21.658,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
147.045,20260630_140909,P00,2,21.758,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,DIRECTION_ONLY
147.045,20260630_140909,P00,2,21.758,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
147.045,20260630_140909,P00,2,21.758,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
147.146,20260630_140909,P00,2,21.859,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,DIRECTION_ONLY
147.146,20260630_140909,P00,2,21.859,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
147.146,20260630_140909,P00,2,21.859,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
147.247,20260630_140909,P00,2,21.960,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,DIRECTION_ONLY
147.247,20260630_140909,P00,2,21.960,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
147.247,20260630_140909,P00,2,21.960,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
147.348,20260630_140909,P00,2,22.060,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,DIRECTION_ONLY
147.348,20260630_140909,P00,2,22.060,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
147.348,20260630_140909,P00,2,22.060,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
147.449,20260630_140909,P00,2,22.161,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,DIRECTION_ONLY
147.449,20260630_140909,P00,2,22.161,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
147.449,20260630_140909,P00,2,22.161,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
147.549,20260630_140909,P00,2,22.262,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,DIRECTION_ONLY
147.549,20260630_140909,P00,2,22.262,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
147.549,20260630_140909,P00,2,22.262,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
147.650,20260630_140909,P00,2,22.363,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,DIRECTION_ONLY
147.650,20260630_140909,P00,2,22.363,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
147.650,20260630_140909,P00,2,22.363,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
147.750,20260630_140909,P00,2,22.463,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,DIRECTION_ONLY
147.750,20260630_140909,P00,2,22.463,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
147.750,20260630_140909,P00,2,22.463,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
147.851,20260630_140909,P00,2,22.564,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,DIRECTION_ONLY
147.851,20260630_140909,P00,2,22.564,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
147.851,20260630_140909,P00,2,22.564,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
147.952,20260630_140909,P00,2,22.665,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,DIRECTION_ONLY
147.952,20260630_140909,P00,2,22.665,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
147.952,20260630_140909,P00,2,22.665,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.053,20260630_140909,P00,2,22.765,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,DIRECTION_ONLY
148.053,20260630_140909,P00,2,22.765,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.053,20260630_140909,P00,2,22.765,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.153,20260630_140909,P00,2,22.865,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,DIRECTION_ONLY
148.153,20260630_140909,P00,2,22.865,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.153,20260630_140909,P00,2,22.865,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.254,20260630_140909,P00,2,22.966,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,DIRECTION_ONLY
148.254,20260630_140909,P00,2,22.966,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.254,20260630_140909,P00,2,22.966,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.354,20260630_140909,P00,2,23.067,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,DIRECTION_ONLY
148.354,20260630_140909,P00,2,23.067,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.354,20260630_140909,P00,2,23.067,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.454,20260630_140909,P00,2,23.167,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,DIRECTION_ONLY
148.454,20260630_140909,P00,2,23.167,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.454,20260630_140909,P00,2,23.167,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.555,20260630_140909,P00,2,23.268,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.555,20260630_140909,P00,2,23.268,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.555,20260630_140909,P00,2,23.268,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.655,20260630_140909,P00,2,23.368,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.655,20260630_140909,P00,2,23.368,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.655,20260630_140909,P00,2,23.368,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.756,20260630_140909,P00,2,23.469,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.756,20260630_140909,P00,2,23.469,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.756,20260630_140909,P00,2,23.469,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.857,20260630_140909,P00,2,23.570,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.857,20260630_140909,P00,2,23.570,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.857,20260630_140909,P00,2,23.570,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.958,20260630_140909,P00,2,23.671,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.958,20260630_140909,P00,2,23.671,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
148.958,20260630_140909,P00,2,23.671,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
149.059,20260630_140909,P00,2,23.772,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
149.059,20260630_140909,P00,2,23.772,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
149.059,20260630_140909,P00,2,23.772,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
149.159,20260630_140909,P00,2,23.872,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
149.159,20260630_140909,P00,2,23.872,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
149.159,20260630_140909,P00,2,23.872,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
149.259,20260630_140909,P00,2,23.972,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
149.259,20260630_140909,P00,2,23.972,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
149.259,20260630_140909,P00,2,23.972,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
149.360,20260630_140909,P00,2,24.073,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,DIRECTION_ONLY
